scatter energy,scatter locations,absorption energies,absorption locations
0.08278688524590164,"[-9.9, 15.8, 6.4]",0.26666666666666666,"[-11.2, -0.3, 79.2]"
0.34670781893004116,"[-12.1, -11.7, 4.0]",0.1930131004366812,"[16.3, -0.4, 78.8]"
0.21598360655737706,"[-9.9, 15.8, 6.4]",0.35749636098981075,"[16.3, -0.4, 78.8]"
0.3676954732510288,"[-12.1, -11.7, 4.0]",0.3254730713245997,"[16.3, -0.4, 78.8]"
0.0748582995951417,"[18.0, -12.0, 6.6]",0.43609898107714706,"[16.3, -0.4, 78.8]"
0.09417721518987342,"[17.6, 13.6, 8.2]",0.4476056338028169,"[2.3, -14.6, 78.2]"
0.22377049180327868,"[-9.9, 15.8, 6.4]",0.41098591549295777,"[2.3, -14.6, 78.2]"
0.1477327935222672,"[18.0, -12.0, 6.6]",0.6250704225352113,"[2.3, -14.6, 78.2]"
0.06295358649789029,"[17.6, 13.6, 8.2]",0.4229985443959243,"[16.3, -0.4, 78.8]"
0.09098360655737706,"[-9.9, 15.8, 6.4]",0.34901408450704224,"[2.3, -14.6, 78.2]"
0.19544303797468354,"[17.6, 13.6, 8.2]",0.5176128093158661,"[16.3, -0.4, 78.8]"
0.11926229508196722,"[-9.9, 15.8, 6.4]",0.5736111111111111,"[-11.2, -0.3, 79.2]"
0.09672064777327935,"[18.0, -12.0, 6.6]",0.23231441048034934,"[16.3, -0.4, 78.8]"
0.31696202531645573,"[17.6, 13.6, 8.2]",0.6473895582329318,"[2.8, 14.6, 78.9]"
0.17054852320675104,"[17.6, 13.6, 8.2]",0.4681222707423581,"[16.3, -0.4, 78.8]"
0.09631147540983606,"[-9.9, 15.8, 6.4]",0.4899563318777293,"[16.3, -0.4, 78.8]"
0.12950819672131147,"[-9.9, 15.8, 6.4]",0.2395924308588064,"[16.3, -0.4, 78.8]"
0.34629629629629627,"[-12.1, -11.7, 4.0]",0.48005354752342705,"[2.8, 14.6, 78.9]"
0.14672131147540984,"[-9.9, 15.8, 6.4]",0.47469879518072294,"[2.8, 14.6, 78.9]"
0.13072874493927125,"[18.0, -12.0, 6.6]",0.3476056338028169,"[2.3, -14.6, 78.2]"
0.1389344262295082,"[-9.9, 15.8, 6.4]",0.5125,"[-11.2, -0.3, 79.2]"
0.13360655737704918,"[-9.9, 15.8, 6.4]",0.2279475982532751,"[16.3, -0.4, 78.8]"
0.05534979423868313,"[-12.1, -11.7, 4.0]",0.312372634643377,"[16.3, -0.4, 78.8]"
0.11131687242798353,"[-12.1, -11.7, 4.0]",0.49690140845070424,"[2.3, -14.6, 78.2]"
0.32172131147540983,"[-9.9, 15.8, 6.4]",0.15138888888888888,"[-11.2, -0.3, 79.2]"
0.06716599190283401,"[18.0, -12.0, 6.6]",0.4398929049531459,"[2.8, 14.6, 78.9]"
0.10778688524590165,"[-9.9, 15.8, 6.4]",0.2722222222222222,"[-11.2, -0.3, 79.2]"
0.15617283950617283,"[-12.1, -11.7, 4.0]",0.4847222222222222,"[-11.2, -0.3, 79.2]"
0.022540983606557378,"[-9.9, 15.8, 6.4]",0.19690140845070425,"[2.3, -14.6, 78.2]"
0.001440329218106996,"[-12.1, -11.7, 4.0]",0.19223560910307896,"[2.8, 14.6, 78.9]"
0.30936708860759493,"[17.6, 13.6, 8.2]",0.5670682730923695,"[2.8, 14.6, 78.9]"
0.1319672131147541,"[-9.9, 15.8, 6.4]",0.36760374832663995,"[2.8, 14.6, 78.9]"
0.14465020576131687,"[-12.1, -11.7, 4.0]",0.4405633802816902,"[2.3, -14.6, 78.2]"
0.2954430379746836,"[17.6, 13.6, 8.2]",0.26666666666666666,"[-11.2, -0.3, 79.2]"
0.10491803278688525,"[-9.9, 15.8, 6.4]",0.36732394366197185,"[2.3, -14.6, 78.2]"
0.15421052631578946,"[18.0, -12.0, 6.6]",0.25464788732394367,"[2.3, -14.6, 78.2]"
0.07566801619433199,"[18.0, -12.0, 6.6]",0.4479250334672022,"[2.8, 14.6, 78.9]"
0.1680168776371308,"[17.6, 13.6, 8.2]",0.4550218340611354,"[16.3, -0.4, 78.8]"
0.28578947368421054,"[18.0, -12.0, 6.6]",0.6631732168850073,"[16.3, -0.4, 78.8]"
0.17827868852459017,"[-9.9, 15.8, 6.4]",0.4715492957746479,"[2.3, -14.6, 78.2]"
0.19955465587044532,"[18.0, -12.0, 6.6]",0.4476056338028169,"[2.3, -14.6, 78.2]"
0.5561728395061728,"[-12.1, -11.7, 4.0]",0.478311499272198,"[16.3, -0.4, 78.8]"
0.16253164556962024,"[17.6, 13.6, 8.2]",0.4840696117804552,"[2.8, 14.6, 78.9]"
0.2266393442622951,"[-9.9, 15.8, 6.4]",0.42008733624454153,"[16.3, -0.4, 78.8]"
0.03680161943319838,"[18.0, -12.0, 6.6]",0.47014084507042253,"[2.3, -14.6, 78.2]"
0.29814814814814816,"[-12.1, -11.7, 4.0]",0.3472222222222222,"[-11.2, -0.3, 79.2]"
0.033196721311475406,"[-9.9, 15.8, 6.4]",0.26142649199417756,"[16.3, -0.4, 78.8]"
0.18995780590717298,"[17.6, 13.6, 8.2]",0.503056768558952,"[16.3, -0.4, 78.8]"
0.13383966244725737,"[17.6, 13.6, 8.2]",0.5469879518072289,"[2.8, 14.6, 78.9]"
0.11995884773662552,"[-12.1, -11.7, 4.0]",0.28,"[2.3, -14.6, 78.2]"
0.12049180327868853,"[-9.9, 15.8, 6.4]",0.513520749665328,"[2.8, 14.6, 78.9]"
0.16210970464135022,"[17.6, 13.6, 8.2]",0.453566229985444,"[16.3, -0.4, 78.8]"
0.0942622950819672,"[-9.9, 15.8, 6.4]",0.29583333333333334,"[-11.2, -0.3, 79.2]"
0.3139344262295082,"[-9.9, 15.8, 6.4]",0.26028169014084507,"[2.3, -14.6, 78.2]"
0.30810126582278485,"[17.6, 13.6, 8.2]",0.31666666666666665,"[-11.2, -0.3, 79.2]"
0.22695473251028805,"[-12.1, -11.7, 4.0]",0.39097525473071326,"[16.3, -0.4, 78.8]"
0.20279352226720646,"[18.0, -12.0, 6.6]",0.2652777777777778,"[-11.2, -0.3, 79.2]"
0.15286885245901638,"[-9.9, 15.8, 6.4]",0.4722222222222222,"[-11.2, -0.3, 79.2]"
0.31721311475409836,"[-9.9, 15.8, 6.4]",0.19883551673944685,"[16.3, -0.4, 78.8]"
0.19080168776371306,"[17.6, 13.6, 8.2]",0.2532394366197183,"[2.3, -14.6, 78.2]"
0.12049180327868853,"[-9.9, 15.8, 6.4]",0.3341365461847389,"[2.8, 14.6, 78.9]"
0.21584362139917695,"[-12.1, -11.7, 4.0]",0.5292957746478874,"[2.3, -14.6, 78.2]"
0.12160493827160494,"[-12.1, -11.7, 4.0]",0.503943661971831,"[2.3, -14.6, 78.2]"
0.20637860082304527,"[-12.1, -11.7, 4.0]",0.3851528384279476,"[16.3, -0.4, 78.8]"
0.6709016393442623,"[-9.9, 15.8, 6.4]",0.23915492957746481,"[2.3, -14.6, 78.2]"
0.053670886075949366,"[17.6, 13.6, 8.2]",0.19446870451237264,"[16.3, -0.4, 78.8]"
0.15864197530864196,"[-12.1, -11.7, 4.0]",0.5461971830985916,"[2.3, -14.6, 78.2]"
0.1081012658227848,"[17.6, 13.6, 8.2]",0.46944444444444444,"[-11.2, -0.3, 79.2]"
0.012962962962962963,"[-12.1, -11.7, 4.0]",0.6034934497816594,"[16.3, -0.4, 78.8]"
0.20349794238683128,"[-12.1, -11.7, 4.0]",0.4345381526104418,"[2.8, 14.6, 78.9]"
0.12695473251028808,"[-12.1, -11.7, 4.0]",0.5194444444444445,"[-11.2, -0.3, 79.2]"
0.2155737704918033,"[-9.9, 15.8, 6.4]",0.3938864628820961,"[16.3, -0.4, 78.8]"
0.13483606557377048,"[-9.9, 15.8, 6.4]",0.5027777777777778,"[-11.2, -0.3, 79.2]"
0.2308860759493671,"[17.6, 13.6, 8.2]",0.39971830985915496,"[2.3, -14.6, 78.2]"
0.4290983606557377,"[-9.9, 15.8, 6.4]",0.18821954484605086,"[2.8, 14.6, 78.9]"
0.2323045267489712,"[-12.1, -11.7, 4.0]",0.3327978580990629,"[2.8, 14.6, 78.9]"
0.11696356275303643,"[18.0, -12.0, 6.6]",0.25997088791848616,"[16.3, -0.4, 78.8]"
0.23647540983606558,"[-9.9, 15.8, 6.4]",0.403943661971831,"[2.3, -14.6, 78.2]"
0.021311475409836064,"[-9.9, 15.8, 6.4]",0.2657933042212518,"[16.3, -0.4, 78.8]"
0.016666666666666666,"[-12.1, -11.7, 4.0]",0.44305555555555554,"[-11.2, -0.3, 79.2]"
0.16188524590163936,"[-9.9, 15.8, 6.4]",0.6490140845070422,"[2.3, -14.6, 78.2]"
0.023251028806584362,"[-12.1, -11.7, 4.0]",0.23085880640465792,"[16.3, -0.4, 78.8]"
0.14465020576131687,"[-12.1, -11.7, 4.0]",0.30957746478873244,"[2.3, -14.6, 78.2]"
0.27295081967213114,"[-9.9, 15.8, 6.4]",0.36768558951965064,"[16.3, -0.4, 78.8]"
0.1262753036437247,"[18.0, -12.0, 6.6]",0.48704512372634645,"[16.3, -0.4, 78.8]"
0.6435443037974684,"[17.6, 13.6, 8.2]",0.656056338028169,"[2.3, -14.6, 78.2]"
0.06934156378600823,"[-12.1, -11.7, 4.0]",0.2190093708165997,"[2.8, 14.6, 78.9]"
0.2462962962962963,"[-12.1, -11.7, 4.0]",0.3876840696117805,"[2.8, 14.6, 78.9]"
0.0808641975308642,"[-12.1, -11.7, 4.0]",0.23070422535211269,"[2.3, -14.6, 78.2]"
0.12654320987654322,"[-12.1, -11.7, 4.0]",0.29781659388646287,"[16.3, -0.4, 78.8]"
0.2122950819672131,"[-9.9, 15.8, 6.4]",0.41661971830985917,"[2.3, -14.6, 78.2]"
0.17139240506329115,"[17.6, 13.6, 8.2]",0.47540029112081517,"[16.3, -0.4, 78.8]"
0.08662551440329218,"[-12.1, -11.7, 4.0]",0.3013888888888889,"[-11.2, -0.3, 79.2]"
0.2712145748987854,"[18.0, -12.0, 6.6]",0.19223560910307896,"[2.8, 14.6, 78.9]"
0.17459016393442622,"[-9.9, 15.8, 6.4]",0.5069444444444444,"[-11.2, -0.3, 79.2]"
0.16639344262295083,"[-9.9, 15.8, 6.4]",0.45605633802816903,"[2.3, -14.6, 78.2]"
0.2930327868852459,"[-9.9, 15.8, 6.4]",0.18864628820960697,"[16.3, -0.4, 78.8]"
0.075,"[-9.9, 15.8, 6.4]",0.24305555555555555,"[-11.2, -0.3, 79.2]"
0.1751028806584362,"[-12.1, -11.7, 4.0]",0.4733601070950469,"[2.8, 14.6, 78.9]"
0.23072874493927126,"[18.0, -12.0, 6.6]",0.4117804551539492,"[2.8, 14.6, 78.9]"
0.1940329218106996,"[-12.1, -11.7, 4.0]",0.2375,"[-11.2, -0.3, 79.2]"
0.2331578947368421,"[18.0, -12.0, 6.6]",0.39444444444444443,"[-11.2, -0.3, 79.2]"
0.17983122362869197,"[17.6, 13.6, 8.2]",0.4532797858099063,"[2.8, 14.6, 78.9]"
0.21049382716049383,"[-12.1, -11.7, 4.0]",0.42650602409638555,"[2.8, 14.6, 78.9]"
0.054092827004219406,"[17.6, 13.6, 8.2]",0.17483266398929048,"[2.8, 14.6, 78.9]"
0.26168776371308017,"[17.6, 13.6, 8.2]",0.625,"[-11.2, -0.3, 79.2]"
0.09267206477732794,"[18.0, -12.0, 6.6]",0.3247657295850067,"[2.8, 14.6, 78.9]"
0.040168776371308015,"[17.6, 13.6, 8.2]",0.2657933042212518,"[16.3, -0.4, 78.8]"
0.17350210970464133,"[17.6, 13.6, 8.2]",0.4448326055312955,"[16.3, -0.4, 78.8]"
0.19469635627530363,"[18.0, -12.0, 6.6]",0.42788732394366197,"[2.3, -14.6, 78.2]"
0.18032786885245902,"[-9.9, 15.8, 6.4]",0.4302765647743814,"[16.3, -0.4, 78.8]"
0.07931174089068826,"[18.0, -12.0, 6.6]",0.4722222222222222,"[-11.2, -0.3, 79.2]"
-0.03155737704918033,"[-9.9, 15.8, 6.4]",0.3333333333333333,"[-11.2, -0.3, 79.2]"
0.6450617283950617,"[-12.1, -11.7, 4.0]",0.4419213973799127,"[16.3, -0.4, 78.8]"
0.12141700404858298,"[18.0, -12.0, 6.6]",0.49577874818049494,"[16.3, -0.4, 78.8]"
0.1861603375527426,"[17.6, 13.6, 8.2]",0.46084425036390103,"[16.3, -0.4, 78.8]"
0.20942622950819673,"[-9.9, 15.8, 6.4]",0.2363380281690141,"[2.3, -14.6, 78.2]"
0.21639344262295082,"[-9.9, 15.8, 6.4]",0.2708333333333333,"[-11.2, -0.3, 79.2]"
0.10432098765432099,"[-12.1, -11.7, 4.0]",0.24861111111111112,"[-11.2, -0.3, 79.2]"
0.15380566801619433,"[18.0, -12.0, 6.6]",0.4870422535211268,"[2.3, -14.6, 78.2]"
0.15906882591093116,"[18.0, -12.0, 6.6]",0.47685589519650656,"[16.3, -0.4, 78.8]"
0.08934426229508197,"[-9.9, 15.8, 6.4]",0.39097525473071326,"[16.3, -0.4, 78.8]"
0.05259109311740891,"[18.0, -12.0, 6.6]",0.23472222222222222,"[-11.2, -0.3, 79.2]"
0.6495884773662551,"[-12.1, -11.7, 4.0]",0.24056338028169016,"[2.3, -14.6, 78.2]"
0.14813765182186234,"[18.0, -12.0, 6.6]",0.3659154929577465,"[2.3, -14.6, 78.2]"
0.22078189300411522,"[-12.1, -11.7, 4.0]",0.4131191432396252,"[2.8, 14.6, 78.9]"
0.13852459016393442,"[-9.9, 15.8, 6.4]",0.20555555555555555,"[-11.2, -0.3, 79.2]"
0.09467213114754099,"[-9.9, 15.8, 6.4]",0.2861111111111111,"[-11.2, -0.3, 79.2]"
0.16433198380566802,"[18.0, -12.0, 6.6]",0.46800535475234273,"[2.8, 14.6, 78.9]"
0.2740485829959514,"[18.0, -12.0, 6.6]",0.36732394366197185,"[2.3, -14.6, 78.2]"
0.08442622950819673,"[-9.9, 15.8, 6.4]",0.23070422535211269,"[2.3, -14.6, 78.2]"
0.10532786885245901,"[-9.9, 15.8, 6.4]",0.36914119359534203,"[16.3, -0.4, 78.8]"
0.12418032786885246,"[-9.9, 15.8, 6.4]",0.5222222222222223,"[-11.2, -0.3, 79.2]"
0.26358024691358023,"[-12.1, -11.7, 4.0]",0.2410480349344978,"[16.3, -0.4, 78.8]"
0.04259259259259259,"[-12.1, -11.7, 4.0]",0.17014084507042254,"[2.3, -14.6, 78.2]"
0.0651417004048583,"[18.0, -12.0, 6.6]",0.6673239436619719,"[2.3, -14.6, 78.2]"
0.17336065573770493,"[-9.9, 15.8, 6.4]",0.3822416302765648,"[16.3, -0.4, 78.8]"
0.053703703703703705,"[-12.1, -11.7, 4.0]",0.17577464788732394,"[2.3, -14.6, 78.2]"
0.12777777777777777,"[-12.1, -11.7, 4.0]",0.2934497816593886,"[16.3, -0.4, 78.8]"
0.13552742616033756,"[17.6, 13.6, 8.2]",0.34444444444444444,"[-11.2, -0.3, 79.2]"
0.16358024691358025,"[-12.1, -11.7, 4.0]",0.3263888888888889,"[-11.2, -0.3, 79.2]"
0.23963562753036435,"[18.0, -12.0, 6.6]",0.3997322623828648,"[2.8, 14.6, 78.9]"
0.14143459915611814,"[17.6, 13.6, 8.2]",0.4,"[-11.2, -0.3, 79.2]"
0.11024590163934427,"[-9.9, 15.8, 6.4]",0.30816901408450703,"[2.3, -14.6, 78.2]"
0.16311475409836065,"[-9.9, 15.8, 6.4]",0.44628820960698695,"[16.3, -0.4, 78.8]"
0.1861603375527426,"[17.6, 13.6, 8.2]",0.46265060240963857,"[2.8, 14.6, 78.9]"
0.26506329113924054,"[17.6, 13.6, 8.2]",0.38422535211267606,"[2.3, -14.6, 78.2]"
0.319672131147541,"[-9.9, 15.8, 6.4]",0.3277777777777778,"[-11.2, -0.3, 79.2]"
0.17850202429149797,"[18.0, -12.0, 6.6]",0.3277777777777778,"[-11.2, -0.3, 79.2]"
0.12622950819672132,"[-9.9, 15.8, 6.4]",0.2616901408450704,"[2.3, -14.6, 78.2]"
0.22242798353909465,"[-12.1, -11.7, 4.0]",0.40844250363901025,"[16.3, -0.4, 78.8]"
0.02459016393442623,"[-9.9, 15.8, 6.4]",0.1986111111111111,"[-11.2, -0.3, 79.2]"
0.14385245901639343,"[-9.9, 15.8, 6.4]",0.48674698795180726,"[2.8, 14.6, 78.9]"
0.25620253164556966,"[17.6, 13.6, 8.2]",0.3828169014084507,"[2.3, -14.6, 78.2]"
0.013786008230452675,"[-12.1, -11.7, 4.0]",0.22302543507362785,"[2.8, 14.6, 78.9]"
0.18067510548523205,"[17.6, 13.6, 8.2]",0.4461971830985916,"[2.3, -14.6, 78.2]"
0.24734177215189876,"[17.6, 13.6, 8.2]",0.375,"[-11.2, -0.3, 79.2]"
0.02708502024291498,"[18.0, -12.0, 6.6]",0.2701408450704226,"[2.3, -14.6, 78.2]"
0.20679012345679013,"[-12.1, -11.7, 4.0]",0.3967976710334789,"[16.3, -0.4, 78.8]"
0.4139344262295082,"[-9.9, 15.8, 6.4]",0.4861111111111111,"[-11.2, -0.3, 79.2]"
0.08821862348178137,"[18.0, -12.0, 6.6]",0.32916666666666666,"[-11.2, -0.3, 79.2]"
0.12827868852459015,"[-9.9, 15.8, 6.4]",0.5188755020080321,"[2.8, 14.6, 78.9]"
0.2110548523206751,"[17.6, 13.6, 8.2]",0.39825327510917036,"[16.3, -0.4, 78.8]"
0.014534412955465589,"[18.0, -12.0, 6.6]",0.25464788732394367,"[2.3, -14.6, 78.2]"
0.03230452674897119,"[-12.1, -11.7, 4.0]",0.3983098591549296,"[2.3, -14.6, 78.2]"
0.18539094650205762,"[-12.1, -11.7, 4.0]",0.4259097525473072,"[16.3, -0.4, 78.8]"
0.14449392712550607,"[18.0, -12.0, 6.6]",0.4666666666666667,"[16.3, -0.4, 78.8]"
0.16675105485232067,"[17.6, 13.6, 8.2]",0.4797671033478894,"[16.3, -0.4, 78.8]"
0.5384773662551441,"[-12.1, -11.7, 4.0]",0.5175368139223562,"[2.8, 14.6, 78.9]"
0.1319672131147541,"[-9.9, 15.8, 6.4]",0.4888888888888889,"[-11.2, -0.3, 79.2]"
0.05778688524590164,"[-9.9, 15.8, 6.4]",0.2898591549295775,"[2.3, -14.6, 78.2]"
0.03153846153846154,"[18.0, -12.0, 6.6]",0.22838018741633198,"[2.8, 14.6, 78.9]"
0.1069672131147541,"[-9.9, 15.8, 6.4]",0.5443105756358769,"[2.8, 14.6, 78.9]"
0.22818930041152263,"[-12.1, -11.7, 4.0]",0.6660844250363901,"[16.3, -0.4, 78.8]"
0.10491803278688525,"[-9.9, 15.8, 6.4]",0.4693440428380188,"[2.8, 14.6, 78.9]"
0.1351821862348178,"[18.0, -12.0, 6.6]",0.5059679767103348,"[16.3, -0.4, 78.8]"
0.42540084388185656,"[17.6, 13.6, 8.2]",0.2511378848728246,"[2.8, 14.6, 78.9]"
0.24227848101265825,"[17.6, 13.6, 8.2]",0.5319444444444444,"[-11.2, -0.3, 79.2]"
0.23215189873417724,"[17.6, 13.6, 8.2]",0.37916666666666665,"[-11.2, -0.3, 79.2]"
0.13155737704918033,"[-9.9, 15.8, 6.4]",0.3954929577464789,"[2.3, -14.6, 78.2]"
0.6676954732510288,"[-12.1, -11.7, 4.0]",0.43755458515283846,"[16.3, -0.4, 78.8]"
0.15746835443037974,"[17.6, 13.6, 8.2]",0.34444444444444444,"[-11.2, -0.3, 79.2]"
0.14732793522267207,"[18.0, -12.0, 6.6]",0.4521106259097526,"[16.3, -0.4, 78.8]"
0.17940928270042195,"[17.6, 13.6, 8.2]",0.3778748180494906,"[16.3, -0.4, 78.8]"
0.5639344262295082,"[-9.9, 15.8, 6.4]",0.3327978580990629,"[2.8, 14.6, 78.9]"
0.2257201646090535,"[-12.1, -11.7, 4.0]",0.4069868995633188,"[16.3, -0.4, 78.8]"
0.13647540983606557,"[-9.9, 15.8, 6.4]",0.4986111111111111,"[-11.2, -0.3, 79.2]"
0.15282700421940928,"[17.6, 13.6, 8.2]",0.477376171352075,"[2.8, 14.6, 78.9]"
0.14776371308016878,"[17.6, 13.6, 8.2]",0.35887323943661975,"[2.3, -14.6, 78.2]"
0.16717299578059072,"[17.6, 13.6, 8.2]",0.4695778748180495,"[16.3, -0.4, 78.8]"
-0.020491803278688523,"[-9.9, 15.8, 6.4]",0.3307042253521127,"[2.3, -14.6, 78.2]"
0.16421940928270043,"[17.6, 13.6, 8.2]",0.48704512372634645,"[16.3, -0.4, 78.8]"
0.05778688524590164,"[-9.9, 15.8, 6.4]",0.403943661971831,"[2.3, -14.6, 78.2]"
0.23237704918032787,"[-9.9, 15.8, 6.4]",0.38422535211267606,"[2.3, -14.6, 78.2]"
0.17459016393442622,"[-9.9, 15.8, 6.4]",0.4486111111111111,"[-11.2, -0.3, 79.2]"
0.04670781893004115,"[-12.1, -11.7, 4.0]",0.48333333333333334,"[-11.2, -0.3, 79.2]"
0.13401639344262295,"[-9.9, 15.8, 6.4]",0.4986111111111111,"[-11.2, -0.3, 79.2]"
0.07392405063291138,"[17.6, 13.6, 8.2]",0.34901408450704224,"[2.3, -14.6, 78.2]"
0.19508196721311474,"[-9.9, 15.8, 6.4]",0.4331877729257642,"[16.3, -0.4, 78.8]"
0.19267206477732793,"[18.0, -12.0, 6.6]",0.4433802816901409,"[2.3, -14.6, 78.2]"
0.18447257383966245,"[17.6, 13.6, 8.2]",0.4885007278020379,"[16.3, -0.4, 78.8]"
0.2809311740890688,"[18.0, -12.0, 6.6]",0.3488621151271754,"[2.8, 14.6, 78.9]"
0.17304526748971194,"[-12.1, -11.7, 4.0]",0.5081659973226239,"[2.8, 14.6, 78.9]"
0.20737704918032787,"[-9.9, 15.8, 6.4]",0.4346433770014556,"[16.3, -0.4, 78.8]"
0.24530364372469635,"[18.0, -12.0, 6.6]",0.38055555555555554,"[-11.2, -0.3, 79.2]"
0.1709704641350211,"[17.6, 13.6, 8.2]",0.47469879518072294,"[2.8, 14.6, 78.9]"
0.3505668016194332,"[18.0, -12.0, 6.6]",0.5208333333333334,"[-11.2, -0.3, 79.2]"
0.1993827160493827,"[-12.1, -11.7, 4.0]",0.25277777777777777,"[-11.2, -0.3, 79.2]"
0.23065843621399176,"[-12.1, -11.7, 4.0]",0.3582329317269077,"[2.8, 14.6, 78.9]"
0.18133603238866397,"[18.0, -12.0, 6.6]",0.4476056338028169,"[2.3, -14.6, 78.2]"
0.2545081967213115,"[-9.9, 15.8, 6.4]",0.2983098591549296,"[2.3, -14.6, 78.2]"
0.13599190283400808,"[18.0, -12.0, 6.6]",0.22971887550200804,"[2.8, 14.6, 78.9]"
0.13971193415637861,"[-12.1, -11.7, 4.0]",0.48194444444444445,"[-11.2, -0.3, 79.2]"
0.3565843621399177,"[-12.1, -11.7, 4.0]",0.24846050870147254,"[2.8, 14.6, 78.9]"
0.140168776371308,"[17.6, 13.6, 8.2]",0.37916666666666665,"[-11.2, -0.3, 79.2]"
0.20163934426229507,"[-9.9, 15.8, 6.4]",0.4264788732394366,"[2.3, -14.6, 78.2]"
-0.027868852459016394,"[-9.9, 15.8, 6.4]",0.11593038821954484,"[2.8, 14.6, 78.9]"
0.1290983606557377,"[-9.9, 15.8, 6.4]",0.5166666666666667,"[-11.2, -0.3, 79.2]"
0.16271255060728745,"[18.0, -12.0, 6.6]",0.4715492957746479,"[2.3, -14.6, 78.2]"
0.21172839506172839,"[-12.1, -11.7, 4.0]",0.41280931586608444,"[16.3, -0.4, 78.8]"
0.3602880658436214,"[-12.1, -11.7, 4.0]",0.37350800582241633,"[16.3, -0.4, 78.8]"
0.1737704918032787,"[-9.9, 15.8, 6.4]",0.5069444444444444,"[-11.2, -0.3, 79.2]"
0.16797570850202428,"[18.0, -12.0, 6.6]",0.47540029112081517,"[16.3, -0.4, 78.8]"
-0.02540983606557377,"[-9.9, 15.8, 6.4]",0.22358078602620088,"[16.3, -0.4, 78.8]"
0.18868312757201647,"[-12.1, -11.7, 4.0]",0.4550218340611354,"[16.3, -0.4, 78.8]"
0.20860655737704917,"[-9.9, 15.8, 6.4]",0.4292957746478873,"[2.3, -14.6, 78.2]"
0.07445344129554655,"[18.0, -12.0, 6.6]",0.2638888888888889,"[-11.2, -0.3, 79.2]"
0.19732510288065844,"[-12.1, -11.7, 4.0]",0.4186317321688501,"[16.3, -0.4, 78.8]"
0.38827004219409283,"[17.6, 13.6, 8.2]",0.4448326055312955,"[16.3, -0.4, 78.8]"
0.04221311475409836,"[-9.9, 15.8, 6.4]",0.5067605633802817,"[2.3, -14.6, 78.2]"
0.018582995951417006,"[18.0, -12.0, 6.6]",0.27016011644832605,"[16.3, -0.4, 78.8]"
0.07526315789473685,"[18.0, -12.0, 6.6]",0.5295850066934404,"[2.8, 14.6, 78.9]"
0.23963562753036435,"[18.0, -12.0, 6.6]",0.39705488621151275,"[2.8, 14.6, 78.9]"
0.15163934426229508,"[-9.9, 15.8, 6.4]",0.49583333333333335,"[-11.2, -0.3, 79.2]"
0.17850202429149797,"[18.0, -12.0, 6.6]",0.432112676056338,"[2.3, -14.6, 78.2]"
0.06762295081967214,"[-9.9, 15.8, 6.4]",0.20174672489082968,"[16.3, -0.4, 78.8]"
0.6704048582995952,"[18.0, -12.0, 6.6]",0.16666666666666666,"[-11.2, -0.3, 79.2]"
-0.02622950819672131,"[-9.9, 15.8, 6.4]",0.2763888888888889,"[-11.2, -0.3, 79.2]"
0.30843621399176957,"[-12.1, -11.7, 4.0]",0.5715492957746479,"[2.3, -14.6, 78.2]"
0.21907172995780594,"[17.6, 13.6, 8.2]",0.34082998661311914,"[2.8, 14.6, 78.9]"
0.14016393442622951,"[-9.9, 15.8, 6.4]",0.2777777777777778,"[-11.2, -0.3, 79.2]"
0.2006172839506173,"[-12.1, -11.7, 4.0]",0.21661971830985918,"[2.3, -14.6, 78.2]"
0.02448559670781893,"[-12.1, -11.7, 4.0]",0.33774647887323944,"[2.3, -14.6, 78.2]"
0.2254655870445344,"[18.0, -12.0, 6.6]",0.2779116465863454,"[2.8, 14.6, 78.9]"
0.14354430379746835,"[17.6, 13.6, 8.2]",0.4885007278020379,"[16.3, -0.4, 78.8]"
0.020781893004115225,"[-12.1, -11.7, 4.0]",0.19089692101740294,"[2.8, 14.6, 78.9]"
0.20204918032786887,"[-9.9, 15.8, 6.4]",0.4708333333333333,"[-11.2, -0.3, 79.2]"
0.01527426160337553,"[17.6, 13.6, 8.2]",0.19759036144578312,"[2.8, 14.6, 78.9]"
0.20978902953586498,"[17.6, 13.6, 8.2]",0.43901018922852986,"[16.3, -0.4, 78.8]"
0.05617283950617284,"[-12.1, -11.7, 4.0]",0.24722222222222223,"[-11.2, -0.3, 79.2]"
0.16188524590163936,"[-9.9, 15.8, 6.4]",0.48194444444444445,"[-11.2, -0.3, 79.2]"
0.08868312757201646,"[-12.1, -11.7, 4.0]",0.4186317321688501,"[16.3, -0.4, 78.8]"
0.10720164609053498,"[-12.1, -11.7, 4.0]",0.5180555555555556,"[-11.2, -0.3, 79.2]"
-0.03483606557377049,"[-9.9, 15.8, 6.4]",0.23194444444444445,"[-11.2, -0.3, 79.2]"
0.11090534979423869,"[-12.1, -11.7, 4.0]",0.658806404657933,"[16.3, -0.4, 78.8]"
0.11639344262295082,"[-9.9, 15.8, 6.4]",0.5236111111111111,"[-11.2, -0.3, 79.2]"
-0.03278688524590164,"[-9.9, 15.8, 6.4]",0.6630985915492958,"[2.3, -14.6, 78.2]"
0.2088477366255144,"[-12.1, -11.7, 4.0]",0.4345381526104418,"[2.8, 14.6, 78.9]"
0.055425101214574904,"[18.0, -12.0, 6.6]",0.2111111111111111,"[-11.2, -0.3, 79.2]"
0.1487704918032787,"[-9.9, 15.8, 6.4]",0.5242302543507363,"[2.8, 14.6, 78.9]"
